"","Subject","Age","Gender","STAIT","Condition","EV","AltEV","Risk","AltRisk","Actual","Counterfactual","Satisfaction","ReactionTime","Trial","TrialTot"
"3584",38,22,"female",55,"double","high","low","low","low",20,20,-0.439281469458061,1.51417363900327,8,32
"3585",38,22,"female",55,"double","high","high","high","low",40,20,5.68625457687378,0.679057168999861,9,33
"3586",38,22,"female",55,"double","high","low","low","high",20,40,-4.61245542930964,1.24458249899908,10,34
"3587",38,22,"female",55,"double","low","high","high","high",40,0,6.78445825051894,0.739200349002203,11,35
"3588",38,22,"female",55,"double","low","high","high","high",0,0,-2.51366618634335,2.97710233900216,12,36
"3589",38,22,"female",55,"double","low","high","high","low",40,20,4.46602827282362,0.76453469199987,13,37
"3590",38,22,"female",55,"double","high","high","high","low",0,0,-0.341663365134047,2.73757176100116,14,38
"3591",38,22,"female",55,"double","high","low","high","high",40,40,1.22022630405017,1.66023549300007,15,39
"3592",38,22,"female",55,"double","low","low","high","low",40,0,6.93088540700496,1.02841674799856,16,40
"3593",38,22,"female",55,"double","low","low","low","high",20,0,1.31784440837418,1.01779842500036,17,41
"3594",38,22,"female",55,"double","low","low","low","high",0,40,-6.29636772889887,0.498044232001121,18,42
"3595",38,22,"female",55,"double","low","high","low","high",20,40,-6.27196320281787,0.371449179001502,19,43
"3596",38,22,"female",55,"double","low","high","low","low",20,20,-1.80593492999425,0.939095858000655,20,44
"3597",38,22,"female",55,"double","low","low","high","low",0,20,-3.48984722958348,0.394581993998145,21,45
"3598",38,22,"female",55,"double","high","low","low","low",20,20,-1.19582177796916,1.33883875000174,22,46
"3599",38,22,"female",55,"double","high","high","high","low",40,40,3.12377933836843,0.629832686001464,23,47
"3600",38,22,"female",55,"double","high","low","high","low",40,20,2.9285431297204,2.47908286800157,24,48
"3601",38,22,"female",55,"single","low","low","low","high",20,20,-2.9285431297204,3.61976076100109,1,49
"3602",38,22,"female",55,"single","low","high","low","low",40,20,4.95411879444368,1.20764423699802,2,50
"3603",38,22,"female",55,"single","high","low","high","low",40,20,4.58805090322863,2.08803784799966,3,51
"3604",38,22,"female",55,"single","high","high","high","low",40,20,4.51483732498562,1.04237253400061,4,52
"3605",38,22,"female",55,"single","high","high","high","low",0,20,-6.76005372443793,1.09966650899878,5,53
"3606",38,22,"female",55,"single","high","high","low","high",20,40,-2.04998019080428,0.666900127998815,6,54
"3607",38,22,"female",55,"single","low","high","low","low",20,20,-1.85474398215626,0.812055544000032,7,55
"3608",38,22,"female",55,"single","high","low","low","high",20,0,-1.85474398215626,1.15078876299958,8,56
"3609",38,22,"female",55,"single","low","high","low","high",0,0,-7.248144246058,0.393957764001243,9,57
"3610",38,22,"female",55,"single","high","low","low","high",20,40,-2.46485713418134,0.580874930998107,10,58
"3611",38,22,"female",55,"single","high","low","low","low",20,0,-2.46485713418134,0.595381901999644,11,59
"3612",38,22,"female",55,"single","high","low","high","low",40,0,4.41721922066161,0.783012703002896,12,60
"3613",38,22,"female",55,"single","low","low","high","low",0,20,-4.73447805971465,0.780775890998484,13,61
"3614",38,22,"female",55,"single","low","high","high","high",40,0,5.49101836822576,0.726734469000803,14,62
"3615",38,22,"female",55,"single","low","high","high","high",40,0,4.75888258579566,1.33639889400001,15,63
"3616",38,22,"female",55,"single","high","low","low","high",20,0,-2.66009334282937,3.85341047700058,16,64
"3617",38,22,"female",55,"single","low","high","high","low",40,0,4.58805090322863,0.847715620999224,17,65
"3618",38,22,"female",55,"single","low","low","high","low",40,20,4.53924185106663,2.59799570799805,18,66
"3619",38,22,"female",55,"single","low","low","low","high",20,20,-3.02616123404442,0.595525416003511,19,67
"3620",38,22,"female",55,"single","low","high","low","low",0,20,-6.66243562011392,1.45551240200075,20,68
"3621",38,22,"female",55,"single","low","high","high","high",0,0,-6.5404129897089,1.96513707100166,21,69
"3622",38,22,"female",55,"single","low","high","high","high",40,40,5.93029983768382,1.1539512950003,22,70
"3623",38,22,"female",55,"single","high","high","high","low",0,40,-6.66243562011392,2.76247816999967,23,71
"3624",38,22,"female",55,"single","low","high","low","high",20,0,-3.90472417296054,4.20628507699803,24,72
"3625",38,22,"female",55,"double","high","low","low","low",20,20,-2.07438471688529,0.889303343999927,1,73
"3626",38,22,"female",55,"double","low","low","high","low",0,20,-6.14994057241285,1.63771459499912,2,74
"3627",38,22,"female",55,"double","high","high","low","high",40,40,2.73330692107238,2.51148998999997,3,75
"3628",38,22,"female",55,"double","high","low","high","high",40,0,6.05232246808883,0.47586148299888,4,76
"3629",38,22,"female",55,"double","high","low","low","low",20,20,-1.68391229958923,1.48537329399915,5,77
"3630",38,22,"female",55,"double","high","high","low","high",40,0,5.90589531160281,2.90071617899957,6,78
"3631",38,22,"female",55,"double","high","low","low","low",20,20,-2.04998019080428,1.53131699200094,7,79
"3632",38,22,"female",55,"double","high","low","low","high",20,0,1.39105798661719,1.69936654699995,8,80
"3633",38,22,"female",55,"double","low","high","low","high",20,40,-2.73330692107238,2.10873759999959,9,81
"3634",38,22,"female",55,"double","high","low","high","high",40,40,0.14642715648602,0.675770069999999,10,82
"3635",38,22,"female",55,"double","high","low","low","low",20,20,-1.61069872134622,0.580278884001018,11,83
"3636",38,22,"female",55,"double","low","high","low","high",20,0,-0.195236208648027,2.49339569400036,12,84
"3637",38,22,"female",55,"double","high","high","low","high",20,40,-2.26962092553331,2.69610575000115,13,85
"3638",38,22,"female",55,"double","high","high","low","high",40,0,5.95470436376482,1.32274569299989,14,86
"3639",38,22,"female",55,"double","low","high","high","high",0,0,-0.854158412835118,2.90983933199823,15,87
"3640",38,22,"female",55,"double","low","low","low","high",0,0,-0.829753886754114,1.2293493090001,16,88
"3641",38,22,"female",55,"double","high","low","low","high",40,0,6.05232246808883,0.240228481001395,17,89
"3642",38,22,"female",55,"double","low","high","low","high",40,40,2.1475982951283,1.13475785999981,18,90
"3643",38,22,"female",55,"double","high","low","low","high",20,40,-3.07497028620642,1.42775846699806,19,91
"3644",38,22,"female",55,"double","low","low","low","high",20,0,-0.14642715648602,0.664575355000125,20,92
"3645",38,22,"female",55,"double","low","high","high","low",40,20,3.27020649485445,2.48615574900032,21,93
"3646",38,22,"female",55,"double","low","low","high","low",40,20,3.27020649485445,1.00683826000022,22,94
"3647",38,22,"female",55,"double","low","high","low","high",20,40,-1.48867609094121,0.289441738001187,23,95
"3648",38,22,"female",55,"double","low","high","high","high",0,0,-0.976181043240135,0.882726683998044,24,96
"3649",39,21,"female",61,"single","high","low","low","high",20,40,1.95236208648027,1.06120148199989,1,1
"3650",39,21,"female",61,"single","high","high","low","high",20,40,1.78153040391325,1.568392778001,2,2
"3651",39,21,"female",61,"single","high","low","high","low",0,20,-5.22256858133472,1.30030882899882,3,3
"3652",39,21,"female",61,"single","high","low","low","high",20,40,1.87914850823726,1.57270761000109,4,4
"3653",39,21,"female",61,"single","low","high","high","high",0,40,-4.92971426836268,1.53910505800013,5,5
"3654",39,21,"female",61,"single","low","low","high","low",0,20,-7.51659403294904,0.70343052500175,6,6
"3655",39,21,"female",61,"single","low","high","high","high",0,0,-7.46778498078703,1.91161940699749,7,7
"3656",39,21,"female",61,"single","high","low","low","low",20,20,1.97676661256127,2.10518828899876,8,8
"3657",39,21,"female",61,"single","high","low","low","low",20,20,1.80593492999425,0.778499736003141,9,9
"3658",39,21,"female",61,"single","low","high","high","high",40,0,6.12553604633184,0.769482941002934,10,10
"3659",39,21,"female",61,"single","high","low","high","low",0,20,1.68391229958923,0.00013571000090451,11,11
"3660",39,21,"female",61,"single","low","low","low","high",0,0,-4.95411879444368,1.10905284700129,12,12
"3661",39,21,"female",61,"single","low","high","low","high",20,0,1.78153040391325,0.588480880000134,13,13
"3662",39,21,"female",61,"single","low","low","low","high",40,20,6.66243562011392,1.10106582400113,14,14
"3663",39,21,"female",61,"single","high","low","high","high",0,0,-7.248144246058,1.49079595100193,15,15
"3664",39,21,"female",61,"single","low","high","low","low",20,20,3.90472417296054,1.09412097000313,16,16
"3665",39,21,"female",61,"single","high","low","low","high",40,0,4.02674680336556,2.43615376300295,17,17
"3666",39,21,"female",61,"single","high","high","low","high",20,40,4.27079206417559,2.99923665799724,18,18
"3667",39,21,"female",61,"single","high","high","low","high",20,0,4.17317395985158,1.42735472899949,19,19
"3668",39,21,"female",61,"single","low","low","low","high",20,40,3.97793775120355,1.56682966699736,20,20
"3669",39,21,"female",61,"single","low","high","low","high",20,40,3.90472417296054,1.14620766100052,21,21
"3670",39,21,"female",61,"single","high","low","low","low",20,0,1.65950777350823,1.00532508600008,22,22
"3671",39,21,"female",61,"single","high","low","low","high",20,40,4.29519659025659,1.22448192999946,23,23
"3672",39,21,"female",61,"single","high","high","low","high",20,40,4.09996038160857,1.00556111400147,24,24
"3673",39,21,"female",61,"double","high","low","low","low",0,0,-5.34459121173974,1.11251244899904,1,25
"3674",39,21,"female",61,"double","high","low","low","high",40,0,6.19874962457485,1.03241386199807,2,26
"3675",39,21,"female",61,"double","high","low","low","high",20,40,4.22198301201358,2.11156133999975,3,27
"3676",39,21,"female",61,"double","high","low","high","high",40,40,6.29636772889887,2.34770691500307,4,28
"3677",39,21,"female",61,"double","high","high","high","low",0,0,-7.66302118943506,0.65449367200199,5,29
"3678",39,21,"female",61,"double","low","high","low","high",40,40,6.27196320281787,4.17321008299768,6,30
"3679",39,21,"female",61,"double","low","high","low","high",40,0,6.49160393754689,1.57284099999742,7,31
"3680",39,21,"female",61,"double","high","low","low","low",20,20,1.92795756039927,1.25763462299801,8,32
"3681",39,21,"female",61,"double","high","high","low","high",20,40,1.92795756039927,1.56133220800257,9,33
"3682",39,21,"female",61,"double","high","low","low","high",0,40,-5.0761414248487,1.98336673700032,10,34
"3683",39,21,"female",61,"double","low","high","high","high",0,40,-7.32135782430101,2.64020294000147,11,35
"3684",39,21,"female",61,"double","high","low","high","high",0,0,-5.41780478998275,1.89797380500022,12,36
"3685",39,21,"female",61,"double","high","low","low","high",20,0,6.41839035930388,2.07500212699961,13,37
"3686",39,21,"female",61,"double","high","high","low","high",20,40,4.27079206417559,1.10900837200097,14,38
"3687",39,21,"female",61,"double","high","low","high","high",40,0,6.17434509849385,1.54359208799724,15,39
"3688",39,21,"female",61,"double","low","low","low","high",20,40,4.41721922066161,1.20668762400237,16,40
"3689",39,21,"female",61,"double","low","low","low","high",0,0,-2.75771144715338,1.23746727400066,17,41
"3690",39,21,"female",61,"double","low","low","low","high",20,40,1.73272135175124,2.34221673000138,18,42
"3691",39,21,"female",61,"double","high","low","high","low",40,20,6.5160084636279,2.14106338000056,19,43
"3692",39,21,"female",61,"double","high","low","low","low",20,20,3.92912869904154,2.98414907100232,20,44
"3693",39,21,"female",61,"double","low","low","high","low",0,40,-3.22139744269244,1.67827057899922,21,45
"3694",39,21,"female",61,"double","high","low","low","low",20,20,4.07555585552756,1.86686668000038,22,46
"3695",39,21,"female",61,"double","high","high","low","high",40,0,6.27196320281787,1.37221200099884,23,47
"3696",39,21,"female",61,"double","high","low","high","low",0,20,-5.0517368987677,2.82206295499782,24,48
"3697",39,21,"female",61,"single","low","low","high","low",0,20,-4.83209616403867,1.73160004400052,1,49
"3698",39,21,"female",61,"single","high","low","low","low",40,20,6.39398583322288,1.44813172100112,2,50
"3699",39,21,"female",61,"single","low","high","low","high",0,40,-5.12495047701071,1.17206776300009,3,51
"3700",39,21,"female",61,"single","high","high","low","high",20,0,3.85591512079853,1.01604976199815,4,52
"3701",39,21,"female",61,"single","high","high","low","high",40,40,6.14994057241285,1.23458530800053,5,53
"3702",39,21,"female",61,"single","high","high","high","low",40,20,6.24755867673686,1.5538461210017,6,54
"3703",39,21,"female",61,"single","high","low","low","low",40,20,6.46719941146589,1.10848073600209,7,55
"3704",39,21,"female",61,"single","high","low","low","high",20,40,4.00234227728455,1.12847195799986,8,56
"3705",39,21,"female",61,"single","high","low","high","low",40,20,4.14876943377057,2.76110959200014,9,57
"3706",39,21,"female",61,"single","high","low","low","high",20,20,4.09996038160857,0.97022002200174,10,58
"3707",39,21,"female",61,"single","high","low","low","low",20,20,3.88031964687953,1.04196089000106,11,59
"3708",39,21,"female",61,"single","low","high","low","high",20,0,4.05115132944656,1.0878460060012,12,60
"3709",39,21,"female",61,"single","low","low","high","low",0,20,-5.14935500309171,3.03966118899916,13,61
"3710",39,21,"female",61,"single","low","high","high","high",40,40,6.24755867673686,2.28957278600137,14,62
"3711",39,21,"female",61,"single","high","low","high","high",40,0,6.41839035930388,3.38066279399936,15,63
"3712",39,21,"female",61,"single","low","high","high","low",40,40,6.49160393754689,1.19092565200117,16,64
"3713",39,21,"female",61,"single","high","low","low","high",20,0,6.14994057241285,0.72861672399813,17,65
"3714",39,21,"female",61,"single","low","low","low","high",20,40,6.5160084636279,0.321603688000323,18,66
"3715",39,21,"female",61,"single","low","low","high","low",40,20,6.14994057241285,1.44267163899713,19,67
"3716",39,21,"female",61,"single","low","high","low","low",40,20,6.27196320281787,1.62757816999874,20,68
"3717",39,21,"female",61,"single","high","low","high","high",0,40,-5.02733237268669,1.45538536000095,21,69
"3718",39,21,"female",61,"single","low","high","high","high",0,40,-7.248144246058,2.06233016700207,22,70
"3719",39,21,"female",61,"single","high","high","low","high",20,40,3.78270154255552,0.866428272998746,23,71
"3720",39,21,"female",61,"single","low","high","low","high",20,40,4.3196011163376,1.29420307000328,24,72
"3721",39,21,"female",61,"double","high","low","low","low",20,20,3.90472417296054,1.2176761160008,1,73
"3722",39,21,"female",61,"double","low","low","low","high",20,40,1.70831682567024,1.55138164499658,2,74
"3723",39,21,"female",61,"double","high","high","high","low",40,20,6.29636772889887,0.616123196999979,3,75
