YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,MICROSECOND,body_x,body_y,tail_x,tail_y,head_x,head_y,FRAME_PATH
2020,12,7,1,9,53,637156,0,321,0,36,39,382,000005716_000421866_c.png
2020,12,7,1,9,53,658619,0,324,34,217,21,381,000005717_000422199_c.png
2020,12,7,1,9,53,681589,0,317,1,41,32,382,000005718_000422266_c.png
2020,12,7,1,9,53,704607,0,315,0,38,33,382,000005719_000422333_c.png
2020,12,7,1,9,53,727574,0,312,0,36,37,382,000005720_000422399_c.png
2020,12,7,1,9,53,750502,0,323,0,36,35,382,000005721_000422466_c.png
2020,12,7,1,9,53,773098,0,319,0,36,35,382,000005722_000422533_c.png
2020,12,7,1,9,53,795918,0,334,0,36,39,382,000005723_000422599_c.png
2020,12,7,1,9,53,819259,0,327,0,38,40,381,000005724_000422666_c.png
2020,12,7,1,9,53,842596,0,334,0,36,39,382,000005725_000422733_c.png
2020,12,7,1,9,53,865592,0,321,0,36,39,382,000005726_000422799_c.png
2020,12,7,1,9,53,884295,0,326,18,218,39,382,000005727_000422866_c.png
2020,12,7,1,9,53,906953,0,322,0,38,39,382,000005728_000422933_c.png
2020,12,7,1,9,53,929885,0,317,0,36,38,382,000005729_000422999_c.png
2020,12,7,1,9,53,952895,0,321,0,36,39,381,000005730_000423066_c.png
2020,12,7,1,9,53,975978,0,320,0,36,38,382,000005731_000423133_c.png
2020,12,7,1,9,53,998955,0,334,0,36,38,382,000005732_000423199_c.png
2020,12,7,1,9,54,21884,0,317,0,36,36,382,000005733_000423266_c.png
2020,12,7,1,9,54,44793,0,319,0,36,40,381,000005734_000423333_c.png
2020,12,7,1,9,54,67902,0,326,0,38,34,382,000005735_000423399_c.png
2020,12,7,1,9,54,92457,0,324,0,36,34,381,000005736_000423466_c.png
2020,12,7,1,9,54,115235,0,332,0,36,36,382,000005737_000423533_c.png
2020,12,7,1,9,54,138805,0,335,0,36,39,382,000005738_000423599_c.png
2020,12,7,1,9,54,161794,0,323,18,218,40,381,000005739_000423666_c.png
2020,12,7,1,9,54,185509,0,334,0,36,32,382,000005740_000423733_c.png
2020,12,7,1,9,54,209593,0,321,0,36,37,382,000005741_000423799_c.png
2020,12,7,1,9,54,232776,0,318,0,38,39,382,000005742_000423866_c.png
2020,12,7,1,9,54,255672,0,327,0,38,35,382,000005743_000423933_c.png
2020,12,7,1,9,54,278559,0,318,1,41,38,382,000005744_000423999_c.png
2020,12,7,1,9,54,302076,0,336,0,36,39,382,000005745_000424066_c.png
2020,12,7,1,9,54,326965,0,317,0,36,39,382,000005746_000424133_c.png
2020,12,7,1,9,54,350753,0,323,0,36,38,382,000005747_000424199_c.png
2020,12,7,1,9,54,379735,0,328,0,36,39,382,000005748_000424333_c.png
2020,12,7,1,9,54,409332,0,327,0,38,38,382,000005749_000424399_c.png
2020,12,7,1,9,54,438252,0,316,0,36,36,382,000005750_000424466_c.png
2020,12,7,1,9,54,462704,0,334,0,36,38,382,000005751_000424533_c.png
2020,12,7,1,9,54,486357,0,318,0,36,38,382,000005752_000424599_c.png
2020,12,7,1,9,54,509512,0,317,0,36,32,382,000005753_000424666_c.png
2020,12,7,1,9,54,531913,0,323,0,36,38,382,000005754_000424799_c.png
2020,12,7,1,9,54,554381,0,316,0,36,39,382,000005755_000424866_c.png
2020,12,7,1,9,54,576570,0,323,0,36,34,382,000005756_000424933_c.png
2020,12,7,1,9,54,598454,0,335,0,38,38,382,000005757_000424999_c.png
2020,12,7,1,9,54,621302,0,332,0,36,33,382,000005758_000425066_c.png
2020,12,7,1,9,54,643739,0,320,0,36,39,382,000005759_000425133_c.png
2020,12,7,1,9,54,671285,0,320,0,36,34,382,000005760_000425199_c.png
2020,12,7,1,9,54,695341,0,318,0,36,37,382,000005761_000425266_c.png
2020,12,7,1,9,54,717998,0,314,0,38,38,382,000005762_000425333_c.png
2020,12,7,1,9,54,740196,0,336,0,36,31,382,000005763_000425399_c.png
2020,12,7,1,9,54,763937,0,325,0,36,37,382,000005764_000425466_c.png
2020,12,7,1,9,54,787094,0,335,0,36,38,382,000005765_000425533_c.png
2020,12,7,1,9,54,811687,0,327,0,36,32,382,000005766_000425599_c.png
2020,12,7,1,9,54,834382,0,335,0,36,37,382,000005767_000425666_c.png
2020,12,7,1,9,54,856728,0,319,0,36,33,382,000005768_000425733_c.png
2020,12,7,1,9,54,879103,0,329,0,36,35,382,000005769_000425799_c.png
2020,12,7,1,9,54,901345,0,323,0,36,39,382,000005770_000425866_c.png
2020,12,7,1,9,54,923964,0,324,0,38,35,382,000005771_000425933_c.png
2020,12,7,1,9,54,947145,0,312,0,38,38,382,000005772_000425999_c.png
2020,12,7,1,9,54,971306,0,325,0,36,37,382,000005773_000426066_c.png
2020,12,7,1,9,54,993920,0,333,0,36,39,382,000005774_000426133_c.png
2020,12,7,1,9,55,16511,0,320,0,36,37,382,000005775_000426199_c.png
2020,12,7,1,9,55,37418,0,316,17,218,36,382,000005776_000426266_c.png
2020,12,7,1,9,55,61831,0,318,0,36,38,382,000005777_000426333_c.png
2020,12,7,1,9,55,88665,0,316,0,36,38,382,000005778_000426399_c.png
2020,12,7,1,9,55,121143,0,337,0,36,31,382,000005779_000426466_c.png
2020,12,7,1,9,55,154909,0,321,0,36,36,382,000005780_000426533_c.png
2020,12,7,1,9,55,184881,0,322,17,218,39,382,000005781_000426599_c.png
2020,12,7,1,9,55,212043,0,316,0,36,37,382,000005782_000426666_c.png
2020,12,7,1,9,55,239128,0,320,0,36,39,382,000005783_000426733_c.png
2020,12,7,1,9,55,264382,0,309,0,38,39,382,000005784_000426799_c.png
2020,12,7,1,9,55,286712,0,313,18,218,34,382,000005785_000426866_c.png
2020,12,7,1,9,55,313218,0,316,0,36,39,382,000005786_000426933_c.png
2020,12,7,1,9,55,338684,0,337,0,36,37,382,000005787_000426999_c.png
2020,12,7,1,9,55,370816,0,325,0,36,37,381,000005788_000427066_c.png
2020,12,7,1,9,55,401633,0,327,0,36,38,382,000005789_000427133_c.png
2020,12,7,1,9,55,432653,0,339,0,36,35,382,000005790_000427199_c.png
2020,12,7,1,9,55,460158,0,329,0,36,38,382,000005791_000427333_c.png
2020,12,7,1,9,55,489070,0,317,0,36,40,381,000005792_000427466_c.png
2020,12,7,1,9,55,516672,0,319,0,36,38,382,000005793_000427533_c.png
2020,12,7,1,9,55,540514,0,335,0,36,35,382,000005794_000427599_c.png
2020,12,7,1,9,55,566673,0,316,0,38,39,382,000005795_000427666_c.png
2020,12,7,1,9,55,591105,0,325,0,38,37,382,000005796_000427733_c.png
2020,12,7,1,9,55,615928,0,320,0,36,39,382,000005797_000427799_c.png
2020,12,7,1,9,55,640621,0,320,0,36,37,382,000005798_000427866_c.png
2020,12,7,1,9,55,670192,0,328,0,38,38,382,000005799_000427933_c.png
2020,12,7,1,9,55,695168,0,321,0,38,40,381,000005800_000427999_c.png
2020,12,7,1,9,55,717632,0,336,0,36,37,382,000005801_000428066_c.png
2020,12,7,1,9,55,740309,0,314,0,36,38,382,000005802_000428133_c.png
2020,12,7,1,9,55,762966,0,320,5,34,40,381,000005803_000428199_c.png
2020,12,7,1,9,55,789374,0,323,0,36,39,382,000005804_000428266_c.png
2020,12,7,1,9,55,810880,0,326,18,218,38,382,000005805_000428333_c.png
2020,12,7,1,9,55,833923,0,320,0,36,39,382,000005806_000428399_c.png
2020,12,7,1,9,55,856868,0,320,0,38,35,382,000005807_000428466_c.png
2020,12,7,1,9,55,875422,0,318,17,218,40,381,000005808_000428533_c.png
2020,12,7,1,9,55,898331,0,323,0,37,34,382,000005809_000428599_c.png
2020,12,7,1,9,55,921110,0,315,0,36,38,382,000005810_000428666_c.png
2020,12,7,1,9,55,944272,0,326,0,36,39,382,000005811_000428799_c.png
2020,12,7,1,9,55,965364,0,320,34,217,21,381,000005812_000428866_c.png
2020,12,7,1,9,55,988076,0,321,0,36,39,382,000005813_000428933_c.png
2020,12,7,1,9,56,11178,0,337,0,36,39,382,000005814_000428999_c.png
2020,12,7,1,9,56,34418,0,337,0,36,39,382,000005815_000429066_c.png
2020,12,7,1,9,56,57474,0,322,0,36,36,382,000005816_000429133_c.png
2020,12,7,1,9,56,80353,0,312,0,36,35,382,000005817_000429199_c.png
2020,12,7,1,9,56,104753,0,323,0,36,38,382,000005818_000429266_c.png
2020,12,7,1,9,56,127864,0,323,0,38,35,382,000005819_000429333_c.png
2020,12,7,1,9,56,151097,0,325,0,36,36,382,000005820_000429399_c.png
2020,12,7,1,9,56,174091,0,332,0,36,35,382,000005821_000429466_c.png
2020,12,7,1,9,56,196965,0,335,0,36,33,382,000005822_000429533_c.png
2020,12,7,1,9,56,220147,0,304,0,36,35,382,000005823_000429599_c.png
2020,12,7,1,9,56,243031,0,321,0,36,32,382,000005824_000429666_c.png
2020,12,7,1,9,56,265958,0,323,0,36,35,382,000005825_000429733_c.png
2020,12,7,1,9,56,288819,0,318,0,36,39,382,000005826_000429799_c.png
2020,12,7,1,9,56,311817,0,314,0,36,37,382,000005827_000429866_c.png
2020,12,7,1,9,56,334858,0,322,0,36,35,382,000005828_000429933_c.png
2020,12,7,1,9,56,358676,0,327,0,37,38,382,000005829_000429999_c.png
2020,12,7,1,9,56,390999,0,313,0,36,40,381,000005830_000430066_c.png
2020,12,7,1,9,56,420345,0,336,0,36,39,382,000005831_000430133_c.png
2020,12,7,1,9,56,448394,0,317,0,36,38,382,000005832_000430199_c.png
2020,12,7,1,9,56,471197,0,325,0,36,39,382,000005833_000430266_c.png
2020,12,7,1,9,56,493168,0,313,0,36,37,382,000005834_000430333_c.png
2020,12,7,1,9,56,515252,0,317,0,36,39,382,000005835_000430399_c.png
2020,12,7,1,9,56,537235,0,335,0,36,39,382,000005836_000430466_c.png
2020,12,7,1,9,56,559445,0,320,0,36,38,382,000005837_000430533_c.png
2020,12,7,1,9,56,582444,0,322,0,36,39,382,000005838_000430599_c.png
2020,12,7,1,9,56,611204,0,323,0,36,32,383,000005839_000430666_c.png
2020,12,7,1,9,56,637504,0,321,0,38,39,382,000005840_000430733_c.png
2020,12,7,1,9,56,659556,0,325,0,36,38,382,000005841_000430799_c.png
2020,12,7,1,9,56,688314,0,316,0,36,32,383,000005842_000430866_c.png
2020,12,7,1,9,56,711468,0,316,0,38,35,382,000005843_000430933_c.png
2020,12,7,1,9,56,733990,0,334,0,36,39,382,000005844_000430999_c.png
2020,12,7,1,9,56,759251,0,321,0,36,32,383,000005845_000431066_c.png
2020,12,7,1,9,56,779574,0,326,17,218,35,382,000005846_000431133_c.png
2020,12,7,1,9,56,802020,0,337,0,36,39,382,000005847_000431199_c.png
2020,12,7,1,9,56,822238,0,319,18,218,32,382,000005848_000431266_c.png
2020,12,7,1,9,56,844601,0,323,0,36,39,382,000005849_000431333_c.png
2020,12,7,1,9,56,867004,0,323,0,38,38,382,000005850_000431533_c.png
2020,12,7,1,9,56,889451,0,324,0,36,39,382,000005851_000431599_c.png
2020,12,7,1,9,56,912068,0,335,0,36,38,382,000005852_000431666_c.png
2020,12,7,1,9,56,934416,0,327,0,36,39,382,000005853_000431733_c.png
2020,12,7,1,9,56,956850,0,317,0,36,35,382,000005854_000431799_c.png
2020,12,7,1,9,56,979172,0,325,0,36,39,382,000005855_000431866_c.png
2020,12,7,1,9,57,1611,0,322,0,36,38,382,000005856_000431933_c.png
2020,12,7,1,9,57,23770,0,323,0,36,38,382,000005857_000431999_c.png
2020,12,7,1,9,57,46560,0,322,0,36,39,382,000005858_000432066_c.png
2020,12,7,1,9,57,69850,0,316,0,36,39,382,000005859_000432133_c.png
2020,12,7,1,9,57,93223,0,334,0,36,39,382,000005860_000432199_c.png
2020,12,7,1,9,57,117784,0,318,0,36,39,382,000005861_000432266_c.png
2020,12,7,1,9,57,140080,0,316,0,36,35,382,000005862_000432333_c.png
2020,12,7,1,9,57,164250,0,336,0,38,39,382,000005863_000432399_c.png
2020,12,7,1,9,57,186688,0,324,0,36,39,382,000005864_000432466_c.png
2020,12,7,1,9,57,209213,0,333,0,38,38,382,000005865_000432533_c.png
2020,12,7,1,9,57,232027,0,320,0,36,34,382,000005866_000432599_c.png
2020,12,7,1,9,57,254637,0,322,0,38,39,382,000005867_000432666_c.png
2020,12,7,1,9,57,277464,0,317,23,36,37,382,000005868_000432733_c.png
2020,12,7,1,9,57,299614,0,314,0,36,38,382,000005869_000432799_c.png
2020,12,7,1,9,57,322052,0,321,0,36,39,382,000005870_000432866_c.png
2020,12,7,1,9,57,344520,0,323,0,36,39,382,000005871_000432933_c.png
2020,12,7,1,9,57,369277,0,315,0,36,38,382,000005872_000432999_c.png
2020,12,7,1,9,57,397230,0,331,0,38,38,382,000005873_000433066_c.png
2020,12,7,1,9,57,426235,0,325,0,36,40,381,000005874_000433133_c.png
2020,12,7,1,9,57,452105,0,333,0,36,39,382,000005875_000433199_c.png
2020,12,7,1,9,57,474971,0,322,0,36,39,382,000005876_000433266_c.png
2020,12,7,1,9,57,497812,0,315,0,36,37,382,000005877_000433333_c.png
2020,12,7,1,9,57,520927,0,336,0,36,38,382,000005878_000433399_c.png
2020,12,7,1,9,57,544038,0,311,0,36,38,382,000005879_000433466_c.png
2020,12,7,1,9,57,567387,0,318,0,36,34,382,000005880_000433533_c.png
2020,12,7,1,9,57,590407,0,320,0,38,37,382,000005881_000433599_c.png
2020,12,7,1,9,57,618564,0,328,0,36,36,382,000005882_000433666_c.png
2020,12,7,1,9,57,648688,0,317,0,36,40,381,000005883_000433733_c.png
2020,12,7,1,9,57,671344,0,324,0,36,40,381,000005884_000433799_c.png
2020,12,7,1,9,57,693416,0,328,0,36,38,382,000005885_000433866_c.png
2020,12,7,1,9,57,713908,0,317,17,218,38,382,000005886_000433933_c.png
2020,12,7,1,9,57,736739,0,315,0,36,39,382,000005887_000433999_c.png
2020,12,7,1,9,57,759335,0,314,0,38,40,381,000005888_000434066_c.png
2020,12,7,1,9,57,781490,0,336,0,36,38,382,000005889_000434266_c.png
2020,12,7,1,9,57,803708,0,336,0,36,38,382,000005890_000434333_c.png
2020,12,7,1,9,57,825786,0,337,0,36,40,381,000005891_000434399_c.png
2020,12,7,1,9,57,847735,0,316,0,36,37,382,000005892_000434466_c.png
2020,12,7,1,9,57,870265,0,337,0,36,39,382,000005893_000434533_c.png
2020,12,7,1,9,57,892167,0,321,0,38,39,382,000005894_000434599_c.png
2020,12,7,1,9,57,914256,0,325,0,36,40,381,000005895_000434666_c.png
2020,12,7,1,9,57,934148,0,317,18,218,35,382,000005896_000434733_c.png
2020,12,7,1,9,57,956170,0,319,0,38,35,382,000005897_000434799_c.png
2020,12,7,1,9,57,978206,0,325,0,36,39,382,000005898_000434866_c.png
2020,12,7,1,9,58,99,0,323,0,36,39,382,000005899_000434933_c.png
2020,12,7,1,9,58,21944,0,334,0,36,40,381,000005900_000434999_c.png
2020,12,7,1,9,58,44826,0,313,0,36,39,382,000005901_000435066_c.png
2020,12,7,1,9,58,67208,0,317,0,36,39,382,000005902_000435133_c.png
2020,12,7,1,9,58,89263,0,315,0,36,38,382,000005903_000435199_c.png
2020,12,7,1,9,58,111460,0,322,0,36,39,382,000005904_000435266_c.png
2020,12,7,1,9,58,133499,0,319,0,36,38,382,000005905_000435333_c.png
2020,12,7,1,9,58,155624,0,326,0,36,36,382,000005906_000435399_c.png
2020,12,7,1,9,58,177737,0,331,0,36,38,382,000005907_000435999_c.png
2020,12,7,1,9,58,195560,0,337,18,218,38,382,000005908_000436466_c.png
2020,12,7,1,9,58,217428,0,324,0,36,31,382,000005909_000436533_c.png
2020,12,7,1,9,58,239274,0,326,0,36,37,382,000005910_000436599_c.png
2020,12,7,1,9,58,261122,0,315,0,36,36,382,000005911_000436666_c.png
2020,12,7,1,9,58,278894,0,321,18,218,40,381,000005912_000436733_c.png
2020,12,7,1,9,58,300791,0,321,0,36,38,382,000005913_000436799_c.png
2020,12,7,1,9,58,322842,0,325,0,36,39,381,000005914_000436866_c.png
2020,12,7,1,9,58,344819,0,319,0,36,35,382,000005915_000436933_c.png
2020,12,7,1,9,58,369236,0,334,0,36,35,382,000005916_000436999_c.png
2020,12,7,1,9,58,396735,0,311,0,36,35,382,000005917_000437066_c.png
2020,12,7,1,9,58,419821,0,325,0,36,34,382,000005918_000437133_c.png
2020,12,7,1,9,58,443155,0,333,0,36,38,382,000005919_000437199_c.png
2020,12,7,1,9,58,465052,0,325,0,38,12,380,000005920_000437266_c.png
2020,12,7,1,9,58,482964,0,334,17,218,41,382,000005921_000437333_c.png
2020,12,7,1,9,58,504863,0,320,0,36,39,382,000005922_000437399_c.png
2020,12,7,1,9,58,526816,0,334,0,36,39,382,000005923_000437466_c.png
2020,12,7,1,9,58,548731,0,324,0,36,39,382,000005924_000437533_c.png
2020,12,7,1,9,58,570598,0,326,0,36,39,382,000005925_000437599_c.png
2020,12,7,1,9,58,592209,0,336,0,36,44,379,000005926_000437666_c.png
2020,12,7,1,9,58,614662,0,324,0,36,39,382,000005927_000437733_c.png
2020,12,7,1,9,58,644145,0,325,0,36,38,382,000005928_000437799_c.png
2020,12,7,1,9,58,669283,0,329,0,36,39,382,000005929_000437866_c.png
2020,12,7,1,9,58,692293,0,319,0,36,39,382,000005930_000437933_c.png
2020,12,7,1,9,58,715248,0,323,0,36,39,382,000005931_000437999_c.png
2020,12,7,1,9,58,737914,0,335,0,36,37,382,000005932_000438066_c.png
2020,12,7,1,9,58,755900,0,322,18,218,39,382,000005933_000438133_c.png
2020,12,7,1,9,58,778714,0,322,0,36,37,382,000005934_000438199_c.png
2020,12,7,1,9,58,801533,0,321,0,38,37,382,000005935_000438266_c.png
2020,12,7,1,9,58,823769,0,322,0,38,39,382,000005936_000438333_c.png
2020,12,7,1,9,58,845985,0,322,0,37,37,382,000005937_000438399_c.png
2020,12,7,1,9,58,868120,0,335,0,38,35,382,000005938_000438466_c.png
2020,12,7,1,9,58,890404,0,329,0,36,32,382,000005939_000438533_c.png
2020,12,7,1,9,58,912820,0,322,0,36,39,382,000005940_000438599_c.png
2020,12,7,1,9,58,935250,0,321,0,36,35,382,000005941_000438666_c.png
2020,12,7,1,9,58,957469,0,324,0,36,37,382,000005942_000438733_c.png
2020,12,7,1,9,58,979948,0,334,0,38,38,382,000005943_000438799_c.png
2020,12,7,1,9,59,2255,0,326,0,36,38,382,000005944_000438866_c.png
2020,12,7,1,9,59,25628,0,323,0,36,35,382,000005945_000438933_c.png
2020,12,7,1,9,59,47797,0,321,0,36,35,382,000005946_000438999_c.png
2020,12,7,1,9,59,70080,0,334,0,36,37,382,000005947_000439066_c.png
2020,12,7,1,9,59,92345,0,322,0,36,39,382,000005948_000439133_c.png
2020,12,7,1,9,59,114589,0,325,0,36,38,382,000005949_000439199_c.png
2020,12,7,1,9,59,137266,0,323,0,36,39,382,000005950_000439266_c.png
2020,12,7,1,9,59,159724,0,321,0,36,37,382,000005951_000439333_c.png
2020,12,7,1,9,59,182201,0,322,0,36,39,382,000005952_000439399_c.png
2020,12,7,1,9,59,203022,0,326,18,218,35,382,000005953_000439466_c.png
2020,12,7,1,9,59,225110,0,325,0,36,33,382,000005954_000439533_c.png
2020,12,7,1,9,59,247593,0,336,0,36,36,382,000005955_000439599_c.png
2020,12,7,1,9,59,269607,0,333,0,36,40,381,000005956_000439666_c.png
2020,12,7,1,9,59,291675,0,325,0,36,36,382,000005957_000439733_c.png
2020,12,7,1,9,59,314209,0,317,0,36,34,382,000005958_000439799_c.png
2020,12,7,1,9,59,336709,0,338,0,36,38,382,000005959_000439866_c.png
2020,12,7,1,9,59,360529,0,326,39,221,37,382,000005960_000439933_c.png
2020,12,7,1,9,59,390274,0,321,0,36,40,381,000005961_000439999_c.png
2020,12,7,1,9,59,410819,0,334,17,218,38,382,000005962_000440066_c.png
2020,12,7,1,9,59,434455,0,323,0,38,40,381,000005963_000440133_c.png
2020,12,7,1,9,59,457006,0,320,0,36,35,382,000005964_000440199_c.png
2020,12,7,1,9,59,479222,0,335,22,35,38,382,000005965_000440266_c.png
2020,12,7,1,9,59,501362,0,319,0,36,39,382,000005966_000440333_c.png
2020,12,7,1,9,59,523869,0,322,0,36,40,381,000005967_000440399_c.png
2020,12,7,1,9,59,546186,0,334,0,36,38,382,000005968_000440466_c.png
2020,12,7,1,9,59,568410,0,320,0,36,35,382,000005969_000440533_c.png
2020,12,7,1,9,59,590853,0,324,0,36,35,382,000005970_000440599_c.png
2020,12,7,1,9,59,613297,0,319,0,36,39,382,000005971_000440666_c.png
2020,12,7,1,9,59,637024,0,321,0,38,35,382,000005972_000440733_c.png
2020,12,7,1,9,59,659746,0,323,0,36,39,382,000005973_000440799_c.png
2020,12,7,1,9,59,682836,0,324,0,36,32,382,000005974_000440866_c.png
2020,12,7,1,9,59,709865,0,337,0,36,39,382,000005975_000440933_c.png
2020,12,7,1,9,59,735599,0,318,0,36,40,381,000005976_000441399_c.png
2020,12,7,1,9,59,758827,0,335,0,36,37,382,000005977_000441466_c.png
2020,12,7,1,9,59,781816,0,326,0,36,35,382,000005978_000441533_c.png
2020,12,7,1,9,59,804735,0,323,0,38,38,382,000005979_000441599_c.png
2020,12,7,1,9,59,827428,0,322,0,38,39,382,000005980_000441666_c.png
2020,12,7,1,9,59,850309,0,321,0,37,39,382,000005981_000441733_c.png
2020,12,7,1,9,59,871203,0,332,18,218,40,381,000005982_000441799_c.png
2020,12,7,1,9,59,893989,0,313,0,38,40,381,000005983_000441866_c.png
2020,12,7,1,9,59,916698,0,326,0,36,36,381,000005984_000441933_c.png
2020,12,7,1,9,59,939536,0,324,0,36,35,382,000005985_000441999_c.png
2020,12,7,1,9,59,962451,0,317,0,36,39,382,000005986_000442066_c.png
2020,12,7,1,9,59,985551,0,317,0,36,39,382,000005987_000442133_c.png
2020,12,7,1,10,0,9721,0,321,0,36,39,382,000005988_000442199_c.png
2020,12,7,1,10,0,30628,0,333,18,218,39,382,000005989_000442266_c.png
2020,12,7,1,10,0,53847,0,325,0,36,39,382,000005990_000442333_c.png
2020,12,7,1,10,0,77008,0,336,0,38,35,382,000005991_000442466_c.png
2020,12,7,1,10,0,99639,0,325,0,38,39,382,000005992_000442533_c.png
2020,12,7,1,10,0,122650,0,322,0,38,40,381,000005993_000442599_c.png
2020,12,7,1,10,0,145535,0,324,0,36,39,382,000005994_000442666_c.png
2020,12,7,1,10,0,169066,0,325,0,36,39,382,000005995_000442733_c.png
2020,12,7,1,10,0,191843,0,325,0,36,35,381,000005996_000442799_c.png
2020,12,7,1,10,0,214528,0,318,0,38,39,381,000005997_000442866_c.png
2020,12,7,1,10,0,237481,0,320,0,36,35,382,000005998_000442933_c.png
2020,12,7,1,10,0,260417,0,337,0,36,38,382,000005999_000442999_c.png
2020,12,7,1,10,0,283362,0,325,0,37,38,382,000006000_000443066_c.png
2020,12,7,1,10,0,306362,0,335,0,36,39,382,000006001_000443133_c.png
2020,12,7,1,10,0,330200,0,327,0,36,39,382,000006002_000443199_c.png
2020,12,7,1,10,0,353754,0,323,0,38,33,382,000006003_000443266_c.png
2020,12,7,1,10,0,384101,0,327,0,36,35,382,000006004_000443333_c.png
2020,12,7,1,10,0,407981,0,335,0,38,38,382,000006005_000443399_c.png
2020,12,7,1,10,0,431511,0,325,0,36,39,382,000006006_000443466_c.png
2020,12,7,1,10,0,455145,0,321,0,36,35,382,000006007_000443533_c.png
2020,12,7,1,10,0,478140,0,310,0,36,39,382,000006008_000443599_c.png
2020,12,7,1,10,0,500956,0,327,0,36,38,382,000006009_000443666_c.png
2020,12,7,1,10,0,523873,0,335,0,38,39,382,000006010_000443733_c.png
2020,12,7,1,10,0,546852,0,318,0,36,34,382,000006011_000443799_c.png
2020,12,7,1,10,0,565476,0,317,18,218,37,382,000006012_000443866_c.png
2020,12,7,1,10,0,588581,0,326,0,36,38,382,000006013_000443933_c.png
2020,12,7,1,10,0,611848,0,318,0,36,39,382,000006014_000443999_c.png
2020,12,7,1,10,0,636595,0,335,0,38,34,382,000006015_000444066_c.png
2020,12,7,1,10,0,661378,0,307,0,36,39,382,000006016_000444133_c.png
2020,12,7,1,10,0,684234,0,323,0,36,40,381,000006017_000444199_c.png
2020,12,7,1,10,0,707031,0,330,0,38,37,382,000006018_000444266_c.png
2020,12,7,1,10,0,729894,0,318,0,40,39,382,000006019_000444333_c.png
